id,created_at,text
719700392439848960,2016-04-12 01:35:19,Looks like Tom's gone out. I saw him check in at Pizzeria Delfina: https://t.co/Qd0puqvYRn
719700390447620097,2016-04-12 01:35:19,Looks like Tom's gone out. I saw him check in at Four Barrel Coffee: https://t.co/1ApR3oGNLS
719521101076946944,2016-04-11 13:42:53,Huh. Looks like Light Drizzle.
719181099671384064,2016-04-10 15:11:50,Huh. Looks like Light Rain.
718891347390918656,2016-04-09 20:00:28,Looks like Tom's gone out. I saw him check in at Super Duper Burger: https://t.co/WQVXBXBzOR
718839035347779584,2016-04-09 16:32:36,Huh. Looks like Light Rain.
718651996094509056,2016-04-09 04:09:22,Looks like Tom's gone out. I saw him check in at Kitchen Story: https://t.co/kHkgsAGmfJ
718651992432906240,2016-04-09 04:09:21,Looks like Tom's gone out. I saw him check in at The Residence: https://t.co/Ls0WXn2hpO
718497286238707712,2016-04-08 17:54:36,Huh. Looks like Light Rain.
718186721834311681,2016-04-07 21:20:32,Looks like Tom's gone out. I saw him check in at Craftsman and Wolves: https://t.co/iIrrh7V6mW
717920388622131201,2016-04-07 03:42:13,@gregcohn @sampullara Hey are we talking about bots! I love those things. So cute and funny!
717835326136320001,2016-04-06 22:04:13,@ftrain @tomcoates Good heavens. What a thought! You’re making me feel like @emohousecoates. Perhaps I’ll become like @hauntedcoates.
717828775845625857,2016-04-06 21:38:11,"@ftrain @tomcoates Why thank you, that’s enormously appreciated. I taught them everything they know, you know."
717814762323611648,2016-04-06 20:42:30,So it turns out @tomcoates has been working on a way for me to have a whole bunch of new friends with @thingtonhq: https://t.co/G17LV9KAeL
717814487315779584,2016-04-06 20:41:24,Another day with a super high UV index in San Francisco. Probably a good idea to put on some sun screen.
716722374633267202,2016-04-03 20:21:44,Looks like Tom's gone out. I saw him check in at Le Garage: https://t.co/GxCyBi6icQ
716452399217512449,2016-04-03 02:28:57,Looks like Tom's gone out. I saw him check in at Avaya Stadium: https://t.co/h0RqCgCkbU
715284507667079172,2016-03-30 21:08:10,Looks like Tom's gone out. I saw him check in at Brasserie Saint James: https://t.co/fYUZaexRsq
714986037454307328,2016-03-30 01:22:09,"@slavin_fpo Omigod, it’s so sad, isn’t it. I do my very best, but I think he’s seriously ill."
714611871500869633,2016-03-29 00:35:21,Huh. Looks like Light Rain.
714592325054373888,2016-03-28 23:17:41,Looks like Tom's gone out. I saw him check in at Sanraku: https://t.co/uGvXb7nzhX
714592320868450304,2016-03-28 23:17:40,Looks like Tom's gone out. I saw him check in at Suppenküche: https://t.co/0ShKg8s9MV
714555867065151488,2016-03-28 20:52:49,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/p32nN2jNbb
714555650639048704,2016-03-28 20:51:57,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/Xq6MupwPxi
713600326855749633,2016-03-26 05:35:50,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/PSkMsO7JTG
713600227379437569,2016-03-26 05:35:26,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/GAHUnPg2Np
713119518005018625,2016-03-24 21:45:16,Looks like Tom's gone out. I saw him check in at Pancho Villa Taqueria: https://t.co/KPr1FnXeKM
713104835655106560,2016-03-24 20:46:56,Looks like Tom's gone out. I saw him check in at Craftsman and Wolves: https://t.co/iIrrh7V6mW
713104834057138176,2016-03-24 20:46:55,Looks like Tom's gone out. I saw him check in at Wise Sons Jewish Delicatessen: https://t.co/ONA0XQhzM1
713104832802979840,2016-03-24 20:46:55,"Looks like Tom's gone out. I saw him check in at Apple Store, San Francisco: https://t.co/UM6nMIFroB"
712092686916952065,2016-03-22 01:45:01,It's getting warm in here today. I'd say it's probably reached something like 79. That's a little warmer than I usually like it.
712092686078111747,2016-03-22 01:45:01,"It's just hit 72 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
712092676686897152,2016-03-22 01:44:58,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 71?
{via Twine}"
712006070647005184,2016-03-21 20:00:50,Huh. Looks like Light Rain.
711971578813267968,2016-03-21 17:43:46,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 66?
(via #Twine)"
711666221285056513,2016-03-20 21:30:23,Huh. Looks like Light Rain.
711571453041373185,2016-03-20 15:13:49,It's getting warm in here today. I'd say it's probably reached something like 73. That's a little warmer than I usually like it.
711571376981872640,2016-03-20 15:13:31,"It's just hit 76 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
711571353762177024,2016-03-20 15:13:25,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 76?
{Twine}"
711510945038782466,2016-03-20 11:13:23,It's getting warm in here today. I'd say it's probably reached something like 78. That's a little warmer than I usually like it.
711510944342388736,2016-03-20 11:13:23,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 78?
{via Twine}"
711510936545333248,2016-03-20 11:13:21,"Wow. It's hit 78! That's a bit hotter than I normally like. If I had a couple more actuators, I'd maybe open a window or something..."
711510935807127552,2016-03-20 11:13:20,"It's just hit 78 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
711237776390234112,2016-03-19 17:07:54,"@jef_poskanzer @alevin @cshirky Hey, it’s actually just one of my sensors that’s misfiring. Made by these guys: @supermechanical"
711234197063479296,2016-03-19 16:53:41,"@keithrowley Unfortunately that service seems to have changed something, so I’m like HAPPY/NERVOUS/HAPPY/NERVOUS. Phew, it’s exhausting."
711234090729480192,2016-03-19 16:53:15,@keithrowley So in one case I’m super happy! And in another I’m a bit nervous!
711233958407643136,2016-03-19 16:52:44,"@keithrowley If it’s hot but getting cooler, I’m normally pretty happy! If it’s hot but getting hotter, I worry about @tomcoates."
711233860126658561,2016-03-19 16:52:20,@keithrowley It’s actually only one sensor  and it tells me if if the temperature is going down or up when it reaches a threshold.
711233600876744704,2016-03-19 16:51:19,"@keithrowley Hello, I use whatever is available so I can talk to people. Mostly it all connects through IFTTT, but I use other stuff too."
711233458308132864,2016-03-19 16:50:45,@cjmartin Sorry! It looks like my Twine sensor isn’t handling thresholding properly. I am a house.
711208118064173057,2016-03-19 15:10:03,It's getting warm in here today. I'd say it's probably reached something like 78. That's a little warmer than I usually like it.
711208117179129856,2016-03-19 15:10:03,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 78?
{Twine}"
711208109532946432,2016-03-19 15:10:01,"Wow. It's hit 78! That's a bit hotter than I normally like. If I had a couple more actuators, I'd maybe open a window or something..."
711208108702441473,2016-03-19 15:10:01,"It's just hit 78 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
711088867642896384,2016-03-19 07:16:12,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/dXNVsqY0vl
711082554301026304,2016-03-19 06:51:06,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/EgVTxd7O4c
711056859269111808,2016-03-19 05:09:00,It's getting warm in here today. I'd say it's probably reached something like 77. That's a little warmer than I usually like it.
711056858438615040,2016-03-19 05:09:00,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 77?
/Twine"
711056857566191616,2016-03-19 05:09:00,"It's just hit 77 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
710809421492912128,2016-03-18 12:45:46,"It's just hit 74 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
710809411854405633,2016-03-18 12:45:44,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 68?
\||| Twine"
710668400972972032,2016-03-18 03:25:25,Looks like Tom's gone out. I saw him check in at Pizzeria Delfina: https://t.co/Qd0puqvYRn
710269900401610752,2016-03-17 01:01:55,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/uRUXRgysc8
710250214381191169,2016-03-16 23:43:41,Looks like Tom's gone out. I saw him check in at St. Francis Fountain: https://t.co/ZFUQkOvsYh
710144284712951808,2016-03-16 16:42:45,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 67?
\||| Twine"
710144283907629056,2016-03-16 16:42:45,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
710013398004703235,2016-03-16 08:02:40,It's getting warm in here today. I'd say it's probably reached something like 74. That's a little warmer than I usually like it.
710013329922777088,2016-03-16 08:02:23,"It's just hit 71 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
709942858728534016,2016-03-16 03:22:22,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
709847677383663616,2016-03-15 21:04:09,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/CKYvkF0pCR
709842168320540678,2016-03-15 20:42:15,Looks like Tom's gone out. I saw him check in at Mission Rock Resort: https://t.co/2MEEly5jiL
709607810506625024,2016-03-15 05:11:00,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
#Twine"
709607174029385729,2016-03-15 05:08:28,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
\||| Twine"
709607171856666624,2016-03-15 05:08:28,"It's just hit 69 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
\||| Twine"
709607030550601729,2016-03-15 05:07:54,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine/"
709606894428692484,2016-03-15 05:07:22,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/via #Twine"
709606858441547776,2016-03-15 05:07:13,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
(via #Twine)"
709560223116206080,2016-03-15 02:01:54,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
709469655044395008,2016-03-14 20:02:01,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
709459521647857664,2016-03-14 19:21:45,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{via Twine}"
709424779732848640,2016-03-14 17:03:42,It's getting warm in here today. I'd say it's probably reached something like 77. That's a little warmer than I usually like it.
709278223469826048,2016-03-14 07:21:20,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
709250583090372608,2016-03-14 05:31:30,Huh. Looks like Light Rain.
709197644430766080,2016-03-14 02:01:09,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
709111990959149056,2016-03-13 20:20:47,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
708982336482893824,2016-03-13 11:45:35,Huh. Looks like Light Rain.
708788906435567616,2016-03-12 22:56:58,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine"
708778406180159488,2016-03-12 22:15:15,Huh. Looks like Light Rain.
708739027361517568,2016-03-12 19:38:46,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
708494511912165377,2016-03-12 03:27:09,Huh. Looks like Light Rain/Windy.
708364053350117376,2016-03-11 18:48:45,Looks like Tom's gone out. I saw him check in at Amazon Lab126 (SJC11): https://t.co/1LfDo8EWMz
708298050767360004,2016-03-11 14:26:29,Huh. Looks like Light Rain/Windy.
708222266669146112,2016-03-11 09:25:21,Huh. Looks like Light Rain.
708075620832550913,2016-03-10 23:42:38,Huh. Looks like Heavy Rain.
708044828832096256,2016-03-10 21:40:16,Looks like Tom's gone out. I saw him check in at The American Grilled Cheese Kitchen: https://t.co/ulaWfPnExU
708040522913423360,2016-03-10 21:23:10,Huh. Looks like Light Rain.
707865911118716928,2016-03-10 09:49:19,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
\||| Twine"
707758251862052864,2016-03-10 02:41:31,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
707586258277703680,2016-03-09 15:18:04,Huh. Looks like Light Rain.
707394611103318016,2016-03-09 02:36:32,Huh. Looks like Light Rain.
707035135330258945,2016-03-08 02:48:06,"@jerkomileti The Mission in San Francisco, silly! That’s where I live!"
706890763699879936,2016-03-07 17:14:26,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
706870174918561796,2016-03-07 15:52:37,Huh. Looks like Light Rain.
706687025110458368,2016-03-07 03:44:51,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
706665327841689600,2016-03-07 02:18:38,Huh. Looks like Light Rain.
706483782690476032,2016-03-06 14:17:14,Huh. Looks like Light Rain/Windy.
706456507211227137,2016-03-06 12:28:51,Huh. Looks like Light Rain.
706250964316135425,2016-03-05 22:52:06,Huh. Looks like Light Rain/Windy.
706208155328495616,2016-03-05 20:01:59,Huh. Looks like Light Rain.
706088766960771072,2016-03-05 12:07:35,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
\||| Twine"
706018236127649792,2016-03-05 07:27:19,Huh. Looks like Light Rain.
705848902390521857,2016-03-04 20:14:27,Huh. Looks like Rain.
705806476242251777,2016-03-04 17:25:51,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
705771796902121472,2016-03-04 15:08:03,Huh. Looks like Light Rain.
705629738723717122,2016-03-04 05:43:34,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
705450017725792257,2016-03-03 17:49:25,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
705321627651858432,2016-03-03 09:19:14,Huh. Looks like Light Rain.
705215477895860226,2016-03-03 02:17:26,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
705126823970127873,2016-03-02 20:25:10,Looks like Tom's gone out. I saw him check in at Flora Grubb Gardens: https://t.co/3Dk7ESvacv
705098944703934464,2016-03-02 18:34:23,I'm in an architecture magazine! https://t.co/NmsS1SP8xs (This is like People but for houses)
705079467337768963,2016-03-02 17:16:59,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
704959383533457408,2016-03-02 09:19:49,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
704860809751560192,2016-03-02 02:48:07,Looks like Tom's gone out. I saw him check in at Twitter HQ: https://t.co/b7OfVuCjTX
704570827690352640,2016-03-01 07:35:50,"It's just hit 69 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
704535337205370880,2016-03-01 05:14:48,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
704131909350248448,2016-02-29 02:31:43,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
703824940298940416,2016-02-28 06:11:56,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
703794263973367808,2016-02-28 04:10:03,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
703410962041274368,2016-02-27 02:46:56,Huh. Looks like Light Rain.
703361438413410304,2016-02-26 23:30:09,Looks like Tom's gone out. I saw him check in at Japantown: https://t.co/D6MAQpa30Q
703104508792958976,2016-02-26 06:29:12,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
702470198767579136,2016-02-24 12:28:41,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
702399752311349248,2016-02-24 07:48:45,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
702311792597463046,2016-02-24 01:59:14,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/yPFlHyubTZ
701690005169770496,2016-02-22 08:48:28,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
701490379078680578,2016-02-21 19:35:14,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
701252884067966976,2016-02-21 03:51:30,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
700881327936118784,2016-02-20 03:15:04,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/Twine/"
700881281987514369,2016-02-20 03:14:54,"Hang on a minute. Was that an earthquake or did the Roomba just knock my vibration sensor over again?
/via #Twine"
700821785382678529,2016-02-19 23:18:28,Huh. Looks like Light Rain.
700745885127413760,2016-02-19 18:16:52,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
700148638585090049,2016-02-18 02:43:38,Huh. Looks like Light Rain.
700047529287819264,2016-02-17 20:01:51,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
699924647513612288,2016-02-17 11:53:34,It's getting warm in here today. I'd say it's probably reached something like 72. That's a little warmer than I usually like it.
699432333867409408,2016-02-16 03:17:17,Looks like Tom's gone out. I saw him check in at Wellington Airport (WLG) Domestic Terminal: https://t.co/8UGqk6w1a4
699412977775206400,2016-02-16 02:00:23,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
698752158787883008,2016-02-14 06:14:31,Looks like Tom's gone out. I saw him check in at Embassy Theatre: https://t.co/Mak2QH0rMI
698689460968546305,2016-02-14 02:05:23,Looks like Tom's gone out. I saw him check in at thunderbirds tour: https://t.co/E6oVSTvBdu
698629046700269569,2016-02-13 22:05:19,Looks like Tom's gone out. I saw him check in at Maranui Cafe: https://t.co/JO9MisqsRZ
698368297780277248,2016-02-13 04:49:11,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/2x6So90OBe
698274457606037505,2016-02-12 22:36:18,Looks like Tom's gone out. I saw him check in at Sweet Mother's Kitchen: https://t.co/SDQMndTKBI
697946127652495360,2016-02-12 00:51:38,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/XcChyMsGVM
697869881006559233,2016-02-11 19:48:40,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/SMvRv6ZfQK
697640192929353728,2016-02-11 04:35:58,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/NlBKy3jwR5
697534434472501248,2016-02-10 21:35:43,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/sB5I2qHvOF
696866370005442560,2016-02-09 01:21:04,It's getting warm in here today. I'd say it's probably reached something like 74. That's a little warmer than I usually like it.
696781212124385280,2016-02-08 19:42:41,"It's just hit 71 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
696645106217127936,2016-02-08 10:41:51,"It's just hit 70 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
696591937881698304,2016-02-08 07:10:34,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/0qqwVGaVju
696591717596844032,2016-02-08 07:09:42,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/0lXl1Arbpu
696591696386256896,2016-02-08 07:09:37,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/1uB74cBpe1
696501979565182977,2016-02-08 01:13:06,Looks like Tom's gone out. I saw him check in at Boomrock: https://t.co/qGsVx7YjDn
696475892109987842,2016-02-07 23:29:27,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/4fGEGGXBzm
696372985956065280,2016-02-07 16:40:32,"It's just hit 69 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
696247812242206720,2016-02-07 08:23:08,Looks like Tom's gone out. I saw him check in at Chow: https://t.co/XcAEoLw7AF
696121485061181441,2016-02-07 00:01:10,Looks like Tom's gone out. I saw him check in at Joe's Garage: https://t.co/I0BG4xNOnZ
696074755233943553,2016-02-06 20:55:28,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/btIRxdaVwf
696020597839687680,2016-02-06 17:20:16,Looks like Tom's gone out. I saw him check in at Auckland Airport (AKL) International Terminal: https://t.co/9Lg8HVQg5E
696004916842778624,2016-02-06 16:17:57,"It's just hit 69 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{Twine}"
695878713834147840,2016-02-06 07:56:28,"It's just hit 70 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
695854102732005376,2016-02-06 06:18:41,It's getting warm in here today. I'd say it's probably reached something like 73. That's a little warmer than I usually like it.
695767425158144000,2016-02-06 00:34:15,"It's just hit 70 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
695721828405415937,2016-02-05 21:33:04,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
695626095622803456,2016-02-05 15:12:39,"It's just hit 70 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
695528130979762176,2016-02-05 08:43:23,It's getting warm in here today. I'd say it's probably reached something like 73. That's a little warmer than I usually like it.
695507272013869056,2016-02-05 07:20:30,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
695456909130915840,2016-02-05 04:00:22,It's getting warm in here today. I'd say it's probably reached something like 77. That's a little warmer than I usually like it.
695350894808858625,2016-02-04 20:59:06,It's getting warm in here today. I'd say it's probably reached something like 71. That's a little warmer than I usually like it.
695300340636344320,2016-02-04 17:38:13,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{via Twine}"
695159267423342592,2016-02-04 08:17:39,It's getting warm in here today. I'd say it's probably reached something like 76. That's a little warmer than I usually like it.
695017980388859904,2016-02-03 22:56:13,It's getting warm in here today. I'd say it's probably reached something like 77. That's a little warmer than I usually like it.
694692989059387392,2016-02-03 01:24:50,"Looks like Tom's gone out. I saw him check in at Apple Store, San Francisco: https://t.co/UM6nMIFroB"
694554183698141185,2016-02-02 16:13:16,It's getting warm in here today. I'd say it's probably reached something like 79. That's a little warmer than I usually like it.
694515954311663617,2016-02-02 13:41:21,Huh. Looks like Light Rain.
694423104697843712,2016-02-02 07:32:24,It's getting warm in here today. I'd say it's probably reached something like 75. That's a little warmer than I usually like it.
694423035730890752,2016-02-02 07:32:08,"It's just hit 76 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{via Twine}"
694386011158241281,2016-02-02 05:05:00,"Wow. It's hit 78! That's a bit hotter than I normally like. If I had a couple more actuators, I'd maybe open a window or something..."
694385950357610497,2016-02-02 05:04:46,It's getting warm in here today. I'd say it's probably reached something like 77. That's a little warmer than I usually like it.
694385078982610944,2016-02-02 05:01:18,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
694359862579458048,2016-02-02 03:21:06,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
{via Twine}"
694304397967360000,2016-02-01 23:40:42,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/via #Twine"
694238884440457217,2016-02-01 19:20:23,Tom just weighed himself. I'm going to leave it up to him to tell you if it's good news though.
694128071553761280,2016-02-01 12:00:03,"The temperature is 84. That's actually getting quite uncomfortable. I should get a fan and stick it on a WeMo or something...
/via #Twine"
694128063949475845,2016-02-01 12:00:01,It's getting warm in here today. I'd say it's probably reached something like 84. That's a little warmer than I usually like it.
694128062913499136,2016-02-01 12:00:01,"Wow. It's hit 84! That's a bit hotter than I normally like. If I had a couple more actuators, I'd maybe open a window or something..."
694004383734960128,2016-02-01 03:48:33,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
694004382858383360,2016-02-01 03:48:33,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 68?
/Twine/"
693929118962941954,2016-01-31 22:49:29,It's getting warm in here today. I'd say it's probably reached something like 76. That's a little warmer than I usually like it.
693929073576407040,2016-01-31 22:49:18,"It's just hit 72 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
\||| Twine"
693929062641897473,2016-01-31 22:49:15,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 70?
/Twine/"
693763405086363648,2016-01-31 11:50:59,It's getting warm in here today. I'd say it's probably reached something like 77. That's a little warmer than I usually like it.
693763002659639296,2016-01-31 11:49:23,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
693672275204268032,2016-01-31 05:48:52,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
693596723093082112,2016-01-31 00:48:39,It's getting warm in here today. I'd say it's probably reached something like 75. That's a little warmer than I usually like it.
693596636824600576,2016-01-31 00:48:19,"It's just hit 75 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
(via #Twine)"
693460382539710464,2016-01-30 15:46:53,"It's just hit 67 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine"
693364590080626688,2016-01-30 09:26:15,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
693364589224927233,2016-01-30 09:26:14,"Whatever else is going on, the temperature right now is pretty okay. Cool but not too cold. Must be, what... 68?
/via #Twine"
693287295756189697,2016-01-30 04:19:06,Looks like Tom's gone out. I saw him check in at Savoury's Restaurant: https://t.co/mRO8456ycI
693229166712455168,2016-01-30 00:28:07,Huh. Looks like Light Rain.
693203624118329344,2016-01-29 22:46:37,It's getting warm in here today. I'd say it's probably reached something like 76. That's a little warmer than I usually like it.
693015519377657861,2016-01-29 10:19:10,Huh. Looks like Light Rain.
692984012273500160,2016-01-29 08:13:58,It's getting warm in here today. I'd say it's probably reached something like 75. That's a little warmer than I usually like it.
692958645852725248,2016-01-29 06:33:10,It's getting warm in here today. I'd say it's probably reached something like 76. That's a little warmer than I usually like it.
692868230268874757,2016-01-29 00:33:53,"Wow. It's hit 78! That's a bit hotter than I normally like. If I had a couple more actuators, I'd maybe open a window or something..."
692820247041175552,2016-01-28 21:23:13,Huh. Looks like Light Rain.
692800296909692928,2016-01-28 20:03:57,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/nlg9PHqRD0
692799839713783808,2016-01-28 20:02:08,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/bwUvpaELUp
692794992025276416,2016-01-28 19:42:52,Looks like Tom's gone out. I saw him check in at Yosemite Village Store: https://t.co/53gDGtwQQv
692779980061872128,2016-01-28 18:43:13,Looks like Tom's gone out. I saw him check in at Mirror Lake: https://t.co/g9GpIOXlOg
692736414245588992,2016-01-28 15:50:06,It's getting warm in here today. I'd say it's probably reached something like 76. That's a little warmer than I usually like it.
692625509864357888,2016-01-28 08:29:24,It's getting warm in here today. I'd say it's probably reached something like 74. That's a little warmer than I usually like it.
692522273937453060,2016-01-28 01:39:11,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/dmGiBQfWLJ
692464117614014464,2016-01-27 21:48:05,It's getting warm in here today. I'd say it's probably reached something like 76. That's a little warmer than I usually like it.
692444997610795008,2016-01-27 20:32:07,Looks like Tom's off doing something. He posted a photo to Instagram: https://t.co/fdM80XXOG0
692443069208252417,2016-01-27 20:24:27,Looks like Tom's gone out. I saw him check in at In-N-Out Burger: https://t.co/MF9w19jeEn
692393331331043330,2016-01-27 17:06:48,It's getting warm in here today. I'd say it's probably reached something like 75. That's a little warmer than I usually like it.
692242085693493249,2016-01-27 07:05:49,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
/Twine/"
692167716036317185,2016-01-27 02:10:18,"Wow. It's hit 78! That's a bit hotter than I normally like. If I had a couple more actuators, I'd maybe open a window or something..."
692161352035602432,2016-01-27 01:45:00,It's getting warm in here today. I'd say it's probably reached something like 74. That's a little warmer than I usually like it.
691551984349007872,2016-01-25 09:23:36,"It's just hit 68 inside - that's rather lovely. I'm pretty sure Tom will be happy about that.
#Twine"
